circID	read	GT_AG_read	CT_AC_read	left_backratio	right_backratio	circID	annotaion	length_exon	pos_exon
chr1_180003174_180006567_+	34	34	0	0.653846153846154	0.263565891472868	chr1_180003174_180006567_+	gene_id "ENSG00000135837.15"; transcript_id "ENST00000367607.7"; gene_type "protein_coding"; gene_name "CEP350"	226	exon_number8;exon_number7
chr16_22349279_22349849_-	53	53	0	0.4140625	0.386861313868613	chr16_22349279_22349849_-	gene_id "ENSG00000140743.7"; transcript_id "ENST00000564542.5"; gene_type "protein_coding"; gene_name "CDR2"	312	exon_number5;exon_number6
chr14_49825867_49831361_-	8	8	0	1	1	chr14_49825867_49831361_-	gene_id "ENSG00000165525.17"; transcript_id "ENST00000557380.5"; gene_type "protein_coding"; gene_name "NEMF"	689	exon_number9;exon_number10;exon_number11;exon_number12;exon_number13;exon_number14
chr6_154773989_154795139_+	59	59	0	0.305699481865285	0.487603305785124	chr6_154773989_154795139_+	gene_id "ENSG00000213079.9"; transcript_id "ENST00000417268.3"; gene_type "protein_coding"; gene_name "SCAF8"	571	exon_number7;exon_number6;exon_number5;exon_number4;exon_number3
chr2_229802252_229807864_-	25	25	0	0.0564334085778781	0.0568181818181818	chr2_229802252_229807864_-	gene_id "ENSG00000153827.13"; transcript_id "ENST00000389045.7"; gene_type "protein_coding"; gene_name "TRIP12"	862	exon_number14;exon_number15;exon_number16;exon_number17;exon_number18
chr16_69150537_69150904_+	15	15	0	1	1	chr16_69150537_69150904_+	gene_id "ENSG00000141076.17"; transcript_id "ENST00000314423.11"; gene_type "protein_coding"; gene_name "UTP4"	262	exon_number8;exon_number7
chr17_78091440_78093763_+	19	19	0	0.358490566037736	0.92	chr17_78091440_78093763_+	gene_id "ENSG00000078687.17"; transcript_id "ENST00000588847.5"; gene_type "protein_coding"; gene_name "TNRC6C"	501	exon_number18;exon_number17;exon_number16
chr14_73729640_73729985_-	5	5	0	0.104166666666667	0.0675675675675676	chr14_73729640_73729985_-	gene_id "ENSG00000156030.13"; transcript_id "ENST00000435371.1"; gene_type "protein_coding"; gene_name "ELMSAN1"	345	exon_number4
chr8_140864312_140890769_-	99	99	0	0.139633286318759	0.98134328358209	chr8_140864312_140890769_-	gene_id "ENSG00000169398.19"; transcript_id "ENST00000519881.5"; gene_type "protein_coding"; gene_name "PTK2"	701	exon_number2;exon_number3
chr9_74983733_74999870_-	54	54	0	1	0.406015037593985	chr9_74983733_74999870_-	gene_id "ENSG00000156017.12"; transcript_id "ENST00000376834.7"; gene_type "protein_coding"; gene_name "CARNMT1"	534	exon_number4;exon_number5;exon_number6;exon_number7
chr9_135881633_135883078_-	2	2	0	0.0141843971631206	0.612244897959184	chr9_135881633_135883078_-	gene_id "ENSG00000130559.18"; transcript_id "ENST00000389532.8"; gene_type "protein_coding"; gene_name "CAMSAP1"	423	exon_number2;exon_number3
chr10_68383798_68394451_-	46	46	0	0.92	0.280487804878049	chr10_68383798_68394451_-	gene_id "ENSG00000204130.13"; transcript_id "ENST00000399200.7"; gene_type "protein_coding"; gene_name "RUFY2"	535	exon_number4;exon_number5;exon_number6;exon_number7;exon_number8;exon_number9
chr15_51887589_51902036_+	6	6	0	0.0217391304347826	0.103139013452915	chr15_51887589_51902036_+	gene_id "ENSG00000138594.13"; transcript_id "ENST00000560549.5"; gene_type "protein_coding"; gene_name "TMOD3"	735	exon_number7;exon_number6;exon_number5;exon_number4;exon_number3;exon_number2
chr8_102360071_102361626_-	55	55	0	0.287958115183246	1	chr8_102360071_102361626_-	gene_id "ENSG00000104517.12"; transcript_id "ENST00000220959.8"; gene_type "protein_coding"; gene_name "UBR5"	320	exon_number2;exon_number3;exon_number4;exon_number5
chr18_2700539_2700918_+	5	5	0	0.0420168067226891	0.0657894736842105	chr18_2700539_2700918_+	gene_id "ENSG00000101596.15"; transcript_id "ENST00000320876.10"; gene_type "protein_coding"; gene_name "SMCHD1"	303	exon_number12;exon_number11
chr1_66946271_66958203_+	6	6	0	1	1	NA	NA	NA	NA
chr2_230442937_230450255_+	25	25	0	0.43859649122807	0.172413793103448	chr2_230442937_230450255_+	gene_id "ENSG00000067066.16"; transcript_id "ENST00000264052.9"; gene_type "protein_coding"; gene_name "SP100"	707	exon_number8;exon_number7;exon_number6;exon_number5;exon_number4;exon_number3
chr11_108267171_108271406_+	42	42	0	0.4609375	0.241379310344828	chr11_108267171_108271406_+	gene_id "ENSG00000149311.18"; transcript_id "ENST00000527805.5"; gene_type "protein_coding"; gene_name "ATM"	607	exon_number20;exon_number19;exon_number18;exon_number17
chr6_127829476_127901081_-	12	12	0	0.1	1	chr6_127829476_127901081_-	gene_id "ENSG00000172673.10"; transcript_id "ENST00000368250.5"; gene_type "protein_coding"; gene_name "THEMIS"	855	exon_number2;exon_number3;exon_number4
chr15_89113725_89116521_+	32	32	0	1	0.941176470588235	chr15_89113725_89116521_+	gene_id "ENSG00000140526.17"; transcript_id "ENST00000565066.5"; gene_type "protein_coding"; gene_name "ABHD2"	298	exon_number5;exon_number4
chr8_67105905_67116122_+	52	52	0	0.217573221757322	1	chr8_67105905_67116122_+	gene_id "ENSG00000104218.14"; transcript_id "ENST00000519163.6"; gene_type "protein_coding"; gene_name "CSPP1"	1840	exon_number13;exon_number12;exon_number11;exon_number10
chr22_41141048_41155113_+	41	41	0	0.115168539325843	0.852459016393443	chr22_41141048_41155113_+	gene_id "ENSG00000100393.12"; transcript_id "ENST00000263253.8"; gene_type "protein_coding"; gene_name "EP300"	1375	exon_number17;exon_number16;exon_number15;exon_number14;exon_number13;exon_number12;exon_number11;exon_number10
chr6_131145285_131169273_+	1	1	0	1	0.0181818181818182	chr6_131145285_131169273_+	gene_id "ENSG00000118507.16"; transcript_id "ENST00000431975.6"; gene_type "protein_coding"; gene_name "AKAP7"	566	exon_number5;exon_number4;exon_number3;exon_number2
chr22_31462932_31463133_-	23	23	0	0.621621621621622	0.130681818181818	chr22_31462932_31463133_-	gene_id "ENSG00000184708.17"; transcript_id "ENST00000397525.5"; gene_type "protein_coding"; gene_name "EIF4ENIF1"	201	exon_number6
chr6_161092010_161096777_+	11	11	0	0.0700636942675159	1	chr6_161092010_161096777_+	gene_id "ENSG00000085511.19"; transcript_id "ENST00000392142.8"; gene_type "protein_coding"; gene_name "MAP3K4"	289	exon_number15;exon_number14;exon_number13
chr8_18006263_18025658_+	16	16	0	0.32	1	chr8_18006263_18025658_+	gene_id "ENSG00000078674.17"; transcript_id "ENST00000519253.5"; gene_type "protein_coding"; gene_name "PCM1"	1213	exon_number38;exon_number37;exon_number36;exon_number35;exon_number34;exon_number33;exon_number32;exon_number31;exon_number30
chr5_65988635_65994864_+	421	421	0	0.381137957911146	0.907327586206897	chr5_65988635_65994864_+	gene_id "ENSG00000112851.14"; transcript_id "ENST00000511297.5"; gene_type "protein_coding"; gene_name "ERBIN"	361	exon_number4;exon_number3;exon_number2
chr15_78473242_78488771_+	12	12	0	0.162162162162162	0.666666666666667	chr15_78473242_78488771_+	gene_id "ENSG00000136381.12"; transcript_id "ENST00000560440.5"; gene_type "protein_coding"; gene_name "IREB2"	3458	exon_number8
chr1_243545510_243843282_-	41	41	0	0.466666666666667	1	chr1_243545510_243843282_-	gene_id "ENSG00000117020.16"; transcript_id "ENST00000366540.5"; gene_type "protein_coding"; gene_name "AKT3"	1352	exon_number2;exon_number3;exon_number4;exon_number5;exon_number6;exon_number7;exon_number8;exon_number9;exon_number10;exon_number11;exon_number12
chr1_52509596_52526373_-	16	16	0	1	0.779069767441861	chr1_52509596_52526373_-	gene_id "ENSG00000134744.13"; transcript_id "ENST00000355809.4"; gene_type "protein_coding"; gene_name "TUT4"	2086	exon_number2;exon_number3
chrX_132281095_132283032_+	20	20	0	1	1	NA	NA	NA	NA
chr22_32478981_32479275_+	37	37	0	0.0182625863770977	0.0343228200371058	chr22_32478981_32479275_+	gene_id "ENSG00000100225.17"; transcript_id "ENST00000266087.11"; gene_type "protein_coding"; gene_name "FBXO7"	294	exon_number2
chr9_92256680_92285839_-	21	21	0	1	0.1875	chr9_92256680_92285839_-	gene_id "ENSG00000196305.17"; transcript_id "ENST00000447699.6"; gene_type "protein_coding"; gene_name "IARS"	1643	exon_number5;exon_number6;exon_number7;exon_number8;exon_number9;exon_number10;exon_number11;exon_number12;exon_number13;exon_number14;exon_number15;exon_number16;exon_number17;exon_number18;exon_number19
chr5_41907736_41912183_+	34	34	0	0.666666666666667	0.365591397849462	chr5_41907736_41912183_+	gene_id "ENSG00000205765.8"; transcript_id "ENST00000509976.1"; gene_type "protein_coding"; gene_name "C5orf51"	537	exon_number4;exon_number3;exon_number2
chr3_143019969_143043276_+	35	35	0	0.101449275362319	0.0610820244328098	chr3_143019969_143043276_+	gene_id "ENSG00000163714.17"; transcript_id "ENST00000480029.5"; gene_type "protein_coding"; gene_name "U2SURP"	2626	exon_number11;exon_number10;exon_number9;exon_number8;exon_number7;exon_number6;exon_number5;exon_number4;exon_number3;exon_number2;exon_number1
chr5_137770003_137859214_-	80	80	0	1	1	chr5_137770003_137859214_-	gene_id "ENSG00000226306.6"; transcript_id "ENST00000510937.1"; gene_type "transcribed_processed_pseudogene"; gene_name "NPY6R"	2986	exon_number2;exon_number1
chr7_129014979_129018157_-	35	17	18	1	0.343137254901961	chr7_129014979_129018157_-	gene_id "ENSG00000064419.13"; transcript_id "ENST00000482320.5"; gene_type "protein_coding"; gene_name "TNPO3"	429	exon_number3;exon_number4;exon_number5
chr12_132780798_132782493_-	10	10	0	0.625	0.188679245283019	chr12_132780798_132782493_-	gene_id "ENSG00000090615.14"; transcript_id "ENST00000456883.6"; gene_type "protein_coding"; gene_name "GOLGA3"	313	exon_number17;exon_number18
chr17_18865469_18889877_+	1	1	0	0.168316831683168	0.0166666666666667	chr17_18865469_18889877_+	gene_id "ENSG00000141127.14"; transcript_id "ENST00000268835.6"; gene_type "protein_coding"; gene_name "PRPSAP2"	705	exon_number8;exon_number7;exon_number6;exon_number5;exon_number4;exon_number3;exon_number2
chr7_33015670_33035988_-	47	47	0	0.255707762557078	0.220744680851064	chr7_33015670_33035988_-	gene_id "ENSG00000122643.19"; transcript_id "ENST00000381626.6"; gene_type "protein_coding"; gene_name "NT5C3A"	888	exon_number2;exon_number3;exon_number4;exon_number5;exon_number6;exon_number7;exon_number8;exon_number9;exon_number10
chr18_57731627_57731829_-	28	28	0	0.96551724137931	1	chr18_57731627_57731829_-	gene_id "ENSG00000081923.13"; transcript_id "ENST00000591728.1"; gene_type "protein_coding"; gene_name "ATP8B1"	202	exon_number2
chr12_1289852_1408247_+	19	19	0	0.0554016620498615	0.441860465116279	chr12_1289852_1408247_+	gene_id "ENSG00000249028.2"; transcript_id "ENST00000513082.2"; gene_type "antisense"; gene_name "AC004672.1"	2086	exon_number1;exon_number2
chr12_69800209_69801721_+	3	3	0	1	1	chr12_69800209_69801721_+	gene_id "ENSG00000127328.21"; transcript_id "ENST00000526994.6"; gene_type "protein_coding"; gene_name "RAB3IP"	240	exon_number3;exon_number2
chr7_33351219_33388144_+	265	265	0	0.791044776119403	0.887459807073955	chr7_33351219_33388144_+	gene_id "ENSG00000238090.1"; transcript_id "ENST00000423599.1"; gene_type "processed_pseudogene"; gene_name "AC006195.1"	922	exon_number1
chr5_177041126_177050936_+	66	66	0	0.920863309352518	1	chr5_177041126_177050936_+	gene_id "ENSG00000113761.11"; transcript_id "ENST00000510933.1"; gene_type "protein_coding"; gene_name "ZNF346"	574	exon_number3;exon_number2
chr14_99461192_99465813_-	69	69	0	0.0981507823613087	0.60672514619883	chr14_99461192_99465813_-	gene_id "ENSG00000183576.12"; transcript_id "ENST00000436070.6"; gene_type "protein_coding"; gene_name "SETD3"	350	exon_number2;exon_number3;exon_number4
chr1_15534237_15548428_+	28	28	0	0.630434782608696	0.8	chr1_15534237_15548428_+	gene_id "ENSG00000116138.12"; transcript_id "ENST00000375847.7"; gene_type "protein_coding"; gene_name "DNAJC16"	851	exon_number7;exon_number6;exon_number5;exon_number4;exon_number3
chr18_54277703_54287411_+	31	31	0	0.33695652173913	1	chr18_54277703_54287411_+	gene_id "ENSG00000101751.10"; transcript_id "ENST00000579434.5"; gene_type "protein_coding"; gene_name "POLI"	787	exon_number7;exon_number6;exon_number5;exon_number4;exon_number3
chr1_115659641_115664268_+	1	1	0	0.0175438596491228	1	chr1_115659641_115664268_+	gene_id "ENSG00000173218.14"; transcript_id "ENST00000369509.1"; gene_type "protein_coding"; gene_name "VANGL1"	739	exon_number3;exon_number2
chr2_179172120_179229524_-	56	56	0	1	1	chr2_179172120_179229524_-	gene_id "ENSG00000187231.13"; transcript_id "ENST00000435047.5"; gene_type "protein_coding"; gene_name "SESTD1"	390	exon_number2;exon_number3;exon_number4;exon_number5
chr7_32632543_32656044_-	19	19	0	1	0.475	chr7_32632543_32656044_-	gene_id "ENSG00000229358.3"; transcript_id "ENST00000417811.2"; gene_type "unprocessed_pseudogene"; gene_name "DPY19L1P1"	324	exon_number11;exon_number12;exon_number13;exon_number14
chr12_120154970_120155719_-	109	10	99	1	0.767605633802817	chr12_120154970_120155719_-	gene_id "ENSG00000089154.10"; transcript_id "ENST00000548132.1"; gene_type "protein_coding"; gene_name "GCN1"	496	exon_number1;exon_number2
chr6_144531052_144537717_+	38	0	38	0.213483146067416	0.0341113105924596	chr6_144531052_144537717_+	gene_id "ENSG00000152818.18"; transcript_id "ENST00000367545.7"; gene_type "protein_coding"; gene_name "UTRN"	460	exon_number43;exon_number42;exon_number41
chr12_111509549_111510582_-	12	12	0	0.0427046263345196	0.461538461538462	chr12_111509549_111510582_-	gene_id "ENSG00000204842.15"; transcript_id "ENST00000608853.5"; gene_type "protein_coding"; gene_name "ATXN2"	374	exon_number12;exon_number13;exon_number14
chr12_122377389_122380558_-	38	38	0	0.481012658227848	0.493506493506494	chr12_122377389_122380558_-	gene_id "ENSG00000130779.20"; transcript_id "ENST00000537004.5"; gene_type "protein_coding"; gene_name "CLIP1"	761	exon_number2;exon_number3
chr11_47719929_47723316_-	34	34	0	0.472222222222222	0.354166666666667	chr11_47719929_47723316_-	gene_id "ENSG00000109920.12"; transcript_id "ENST00000263773.9"; gene_type "protein_coding"; gene_name "FNBP4"	497	exon_number15;exon_number16
chr7_139083780_139089759_-	8	8	0	0.0300751879699248	0.666666666666667	chr7_139083780_139089759_-	gene_id "ENSG00000105939.12"; transcript_id "ENST00000242351.9"; gene_type "protein_coding"; gene_name "ZC3HAV1"	387	exon_number2;exon_number3
chr3_196487399_196488683_-	361	361	0	0.48326639892905	0.559109874826147	chr3_196487399_196488683_-	gene_id "ENSG00000163961.4"; transcript_id "ENST00000318037.3"; gene_type "protein_coding"; gene_name "RNF168"	255	exon_number2;exon_number3
chr18_9182382_9221999_+	370	370	0	0.45510455104551	0.505958829902492	chr18_9182382_9221999_+	gene_id "ENSG00000101745.16"; transcript_id "ENST00000540578.6"; gene_type "protein_coding"; gene_name "ANKRD12"	987	exon_number8;exon_number7;exon_number6;exon_number5;exon_number4;exon_number3;exon_number2
chr10_7276892_7285954_-	127	127	0	0.733990147783251	0.945205479452055	chr10_7276892_7285954_-	gene_id "ENSG00000198879.11"; transcript_id "ENST00000379713.7"; gene_type "protein_coding"; gene_name "SFMBT2"	1772	exon_number5
chr12_27368262_27380404_+	9	9	0	0.5	0.257142857142857	chr12_27368262_27380404_+	gene_id "ENSG00000029153.14"; transcript_id "ENST00000266503.9"; gene_type "protein_coding"; gene_name "ARNTL2"	449	exon_number5;exon_number4;exon_number3;exon_number2
chr15_41668828_41669958_+	7	7	0	0.304347826086957	0.0451612903225806	chr15_41668828_41669958_+	gene_id "ENSG00000174197.16"; transcript_id "ENST00000219905.11"; gene_type "protein_coding"; gene_name "MGA"	1130	exon_number2
chr3_151369436_151380224_+	47	47	0	1	0.315436241610738	chr3_151369436_151380224_+	gene_id "ENSG00000144893.12"; transcript_id "ENST00000474524.5"; gene_type "protein_coding"; gene_name "MED12L"	1033	exon_number30;exon_number29;exon_number28;exon_number27;exon_number26;exon_number25;exon_number24
chr4_16585922_16898429_-	16	16	0	0.275862068965517	1	chr4_16585922_16898429_-	gene_id "ENSG00000169744.12"; transcript_id "ENST00000508918.5"; gene_type "protein_coding"; gene_name "LDB2"	598	exon_number2;exon_number3;exon_number4;exon_number5;exon_number6
chr3_9750945_9751949_+	18	18	0	0.486486486486487	1	chr3_9750945_9751949_+	gene_id "ENSG00000114026.21"; transcript_id "ENST00000302036.11"; gene_type "protein_coding"; gene_name "OGG1"	426	exon_number3;exon_number2
chr11_108301648_108304852_+	26	26	0	0.313253012048193	0.590909090909091	chr11_108301648_108304852_+	gene_id "ENSG00000149311.18"; transcript_id "ENST00000533690.5"; gene_type "protein_coding"; gene_name "ATM"	494	exon_number5;exon_number4;exon_number3
chr12_68648699_68657217_+	1	1	0	0.00669099756690998	0.175182481751825	chr12_68648699_68657217_+	gene_id "ENSG00000127314.17"; transcript_id "ENST00000501412.2"; gene_type "protein_coding"; gene_name "RAP1B"	1342	exon_number2
chr22_20933779_20934244_+	22	22	0	0.0664652567975831	0.100456621004566	chr22_20933779_20934244_+	gene_id "ENSG00000099942.12"; transcript_id "ENST00000411769.1"; gene_type "protein_coding"; gene_name "CRKL"	465	exon_number2
chr11_83165762_83165942_+	19	19	0	1	1	NA	NA	NA	NA
chr17_47361378_47379253_+	12	12	0	0.166666666666667	0.416666666666667	chr17_47361378_47379253_+	gene_id "ENSG00000178852.15"; transcript_id "ENST00000520776.5"; gene_type "protein_coding"; gene_name "EFCAB13"	916	exon_number11;exon_number10;exon_number9;exon_number8;exon_number7
chr1_1655369_1657498_-	82	82	0	0.21219512195122	0.47953216374269	chr1_1655369_1657498_-	gene_id "ENSG00000248333.8"; transcript_id "ENST00000340677.9"; gene_type "protein_coding"; gene_name "CDK11B"	284	exon_number2;exon_number3;exon_number4
chr1_66946150_66963160_+	102	102	0	0.365963855421687	0.511378848728246	chr1_66946150_66963160_+	gene_id "ENSG00000198160.14"; transcript_id "ENST00000371012.6"; gene_type "protein_coding"; gene_name "MIER1"	2090	exon_number5
chr5_79619612_79623489_+	31	31	0	0.15979381443299	0.320754716981132	chr5_79619612_79623489_+	gene_id "ENSG00000164329.13"; transcript_id "ENST00000428308.6"; gene_type "protein_coding"; gene_name "TENT2"	499	exon_number6;exon_number5;exon_number4
chr14_103338327_103339803_+	26	26	0	0.0415335463258786	0.0593607305936073	chr14_103338327_103339803_+	gene_id "ENSG00000100664.10"; transcript_id "ENST00000561380.1"; gene_type "protein_coding"; gene_name "EIF5"	789	exon_number2;exon_number1
chr9_74996447_75017448_-	77	77	0	0.636363636363636	0.410526315789474	chr9_74996447_75017448_-	gene_id "ENSG00000156017.12"; transcript_id "ENST00000376834.7"; gene_type "protein_coding"; gene_name "CARNMT1"	789	exon_number2;exon_number3;exon_number4;exon_number5;exon_number6
chr10_114830852_114836246_+	28	28	0	0.288659793814433	0.903225806451613	chr10_114830852_114836246_+	gene_id "ENSG00000151553.14"; transcript_id "ENST00000369250.7"; gene_type "protein_coding"; gene_name "FAM160B1"	473	exon_number5;exon_number4;exon_number3;exon_number2
